record_id;base_id;id;file_name;title;author;date;print_run;typography_name;production_method;original_language;text_language;is_translation;note;has_text;record_type;text_word_count;text_char_count_with_spaces;text_char_count_without_spaces;source
245;227;227;lclc-n227-LKP_CK_LSSZP_CK_LDJS_CK-1000-1939-03.txt;LKP CK, LSSZP CK un LDJS CK lapiņa par strādnieku atlaišanu no darba un piespiedu sūtīšanu lauku darbos, ar aicinājumu strādniekiem apvienoties cīņai pret fašistisko valdību, par tiesībām brīvi izvēlēties darbu;LKP CK, LSSZP CK un LDJS CK;1939-03;1000;Spartaks;rotator;Latvian;Latvian;False;;TRUE;text;880;6224;5338;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 502–504.
246;228;228;lclc-n228-LKP_Latgale_regional_committee_LDJS_Latgale_regional_committee-2000-[1939-03-22…].txt;LKP un LDJS Latgales apgabala komiteju lapiņa ar brīdinājumu par draudošo fašistiskās Vācijas iebrukumu Latvijā un aicinājumu iedzīvotājiem saliedēties tautas frontē pret valdības fašistisko politiku;LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja;[1939-03-22…];2000;Antifašists;rotator;Russian;Latvian;True;;TRUE;text;357;2653;2293;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 504–505.
247;229;229;lclc-n229-LKP_CK-6000-1939-04.txt;LKP CK Pirmā Maija uzsaukums darbaļaudīm organizēties cīņai pret fašistisko valdību, par revolucionāras tautas valdības nodibināšanu;LKP CK;1939-04;6000;Antifašists;typographic;Latvian;Latvian;False;;TRUE;text;663;5021;4345;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 506–508.
248;230;230;lclc-n230-Latvian_antifascist_intelligentsia-6000-1939-04.txt;No Latvijas pretfašistiskās inteliģences uzsaukuma latvju tautai organizēties zemes aizstāvēšanai pret draudošo fašistiskās Vācijas iebrukumu;Latvijas pretfašistiskā inteliģence;1939-04;6000;Spartaks;typographic;Latvian;Latvian;False;;TRUE;text;970;7241;6261;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 508–511.
249;231;231;lclc-n231-LDJS_CK-unk-[1939-05-05…].txt;LDJS CK uzsaukums Latvijas darba jaunatnei kopā ar strādniekiem cīnīties par darba sagādāšanas un darbaspēka novietošanas likuma atcelšanu;LDJS CK;[1939-05-05…];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;517;3710;3182;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 511–512.
250;232;232a;lclc-n232a-LKP_CK_LSSZP_CK_LDJS_CK-5000-[…1939-05-22].txt;LKP CK, LSSZP CK un LDJS CK lapiņa par opozīcijas kustības pieaugšanu tautā sakarā ar valdības nodomu pakļaut Latviju fašistiskajai Vācijai, ar aicinājumu darbaļaudīm apvienoties cīņai par savas zemes neatkarību;LKP CK, LSSZP CK un LDJS CK;[…1939-05-22];5000;F. Grīniņa spiestuve;typographic;Latvian;Latvian;False;;TRUE;text_variant;610;4590;3973;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 513–514.
251;232;232b;lclc-n232b-LKP_CK_LSSZP_CK_LDJS_CK-1500-[1939-05-22…].txt;LKP CK, LSSZP CK un LDJS CK lapiņa par opozīcijas kustības pieaugšanu tautā sakarā ar valdības nodomu pakļaut Latviju fašistiskajai Vācijai, ar aicinājumu darbaļaudīm apvienoties cīņai par savas zemes neatkarību;LKP CK, LSSZP CK un LDJS CK;[1939-05-22…];1500;unk;rotator;Latvian;Latvian;False;teksts vietām atšķiras no oriģināla, bet šīs atšķirības šajā tekstā nav atspoguļotas;TRUE;text_variant;610;4590;3973;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 513–514.
252;233;233;lclc-n233-LDJS_Riga_committee-unk-[…1939-09-01].txt;LDJS Rīgas komitejas lapiņa par imperiālistiska kara draudiem, ar aicinājumu Latvijas darba tautai prasīt valdībai organizēt pretgaisa aizsardzības pasākumus;LDJS Rīgas komiteja;[…1939-09-01];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;217;1659;1443;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 515.
253;234;234;lclc-n234-LKP_Latgale_regional_committee_LDJS_Latgale_regional_committee-5000-1939-09.txt;No LKP un LDJS Latgales apgabala komiteju lapiņas sakarā ar fašistiskās Vācijas uzbrukumu Polijai, ar aicinājumu darbaļaudīm cīnīties par tautas valdību;LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja;1939-09;5000;Antifašists;rotator;Russian;Latvian;True;;TRUE;text;434;3268;2825;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 516–517.
254;235;235;lclc-n235-LDJS_CK-unk-[1939-09…].txt;No LDJS CK uzsaukuma jaunatnei cīnīties pret karu un piespiedu lauku darbiem;LDJS CK;[1939-09…];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;430;3304;2870;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 517–519.
255;236;236;lclc-n236-LDJS_Riga_committee-unk-[1939-10-05…].txt;No LDJS Rīgas komitejas lapiņas par PSRS un Latvijas savstarpējās palīdzības pakta politisko nozīmi, ar aicinājumu Rīgas darba jaunatnei turpināt cīņu pret fašistisko režīmu, par saimniecisku vienošanos ar Padomju Savienību;LDJS Rīgas komiteja;[1939-10-05…];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;395;2835;2437;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 519–520.
256;237;237a;lclc-n237a-LKP_CK_LSSZP_CK_LDJS_CK-5000-[1939-10-08…].txt;LKP CK, LSSZP CK un LDJS CK lapiņa par Latvijas ārpolitikas bankrotu un PSRS ietekmes pieaugšanu starptautiskajā politikā, ar aicinājumu darba tautai mobilizēt spēkus cīņai par fašistiskās diktatūras gāšanu, par demokrātiskas Latvijas nodibināšanu;LKP CK, LSSZP CK un LDJS CK;[1939-10-08…];5000;F. Grīniņa spiestuve;typographic;Latvian;Latvian;False;;TRUE;text_variant;459;3586;3129;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 521–522.
257;237;237b;lclc-n237b-LKP_CK_LSSZP_CK_LDJS_CK-unk-[1939-10-08…].txt;LKP CK, LSSZP CK un LDJS CK lapiņa par Latvijas ārpolitikas bankrotu un PSRS ietekmes pieaugšanu starptautiskajā politikā, ar aicinājumu darba tautai mobilizēt spēkus cīņai par fašistiskās diktatūras gāšanu, par demokrātiskas Latvijas nodibināšanu;LKP CK, LSSZP CK un LDJS CK;[1939-10-08…];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text_variant;459;3586;3129;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 521–522.
258;238;238;lclc-n238-LKP_LSSZP_LDJS_Ventspils_regional_org-unk-1939-11-20.txt;LKP, LSSZP un LDJS Ventspils apgabala organizāciju uzsaukums darbaļaudīm gatavoties gāzt fašistisko valdību un nodibināt demokrātisku iekārtu;LKP Ventspils apgabala organizācija, LSSZP Ventspils apgabala organizācija un LDJS Ventspils apgabala organizācija;1939-11-20;unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;566;4317;3746;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 522–524.
259;239;239a;lclc-n239a-LKP_CK_LSSZP_CK_LDJS_CK-6000-1939-11.txt;LKP CK, LSSZP CK un LDJS CK uzsaukums darbaļaudīm gāzt tautai naidīgo fašistisko valdību un sasaukt tautas vēlētu pārstāvniecību;LKP CK, LSSZP CK un LDJS CK;1939-11;6000;F. Grīniņa spiestuve;typographic;Latvian;Latvian;False;;TRUE;text_variant;653;4871;4217;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 524–526.
260;239;239b;lclc-n239b-LKP_CK_LSSZP_CK_LDJS_CK-unk-[1939-11…].txt;LKP CK, LSSZP CK un LDJS CK uzsaukums darbaļaudīm gāzt tautai naidīgo fašistisko valdību un sasaukt tautas vēlētu pārstāvniecību;LKP CK, LSSZP CK un LDJS CK;[1939-11…];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text_variant;653;4871;4217;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 524–526.
261;240;240;lclc-n240-LKP_Riga_committee-unk-1939-11.txt;LKP Rīgas komitejas uzsaukums apavniekiem turpināt streiku līdz izvirzīto prasību izpildīšanai;LKP Rīgas komiteja;1939-11;unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;367;2805;2427;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 526–527.
262;241;241;lclc-n241-LKP_Latgale_regional_committee_LDJS_Latgale_regional_committee-200-1939-11.txt;LKP un LDJS Latgales apgabala komiteju lapiņa par Latgales iedzīvotāju smago ekonomisko stāvokli, ar aicinājumu darbaļaudīm dibināt vienības komitejas cīņai par sava stāvokļa uzlabošanu, par revolucionāru tautas frontes valdību;LKP Latgales apgabala komiteja un LDJS Latgales apgabala komiteja;1939-11;200;Spartaks;rotator;Latgalian;Latvian;True;;TRUE;text;686;4953;4264;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 528–530.
263;242;242;lclc-n242-LSSZP_LKP_Riga_committee-unk-1939-11.txt;LKP un LSSZP Rīgas komitejas uzsaukums darba tautai LKP un LSSZP Rīgas komitejas uzsaukums darba tautai;LSSZP Rīgas komiteja un LKP Rīgas komiteja;1939-11;unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;566;4025;3455;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 530–531.
264;243;243;lclc-n243-LKP_Latgale_regional_committee_LDJS_Latgale_regional_committee_Stalin_district_committee-300-1939-11.txt;LKP un LDJS Latgales apgabala un Staļina rajona komiteju lapiņa par PSRS-Latvijas savstarpējās palīdzības pakta noslēgšanas cēloņiem un nozīmi;LKP Latgales apgabala komiteja, LDJS Latgales apgabala komiteja un Staļina rajona komiteja;1939-11;300;Spartaks;rotator;Latgalian;Latvian;True;;TRUE;text;655;4782;4127;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 532–534.
265;244;244a;lclc-n244a-LKP_CK-10000-1939-12.txt;LKP CK lapiņa sakarā ar karadarbību starp Somiju un PSRS, ar aicinājumu darbaļaudīm apvienoties tautas frontē fašistiskās valdības gāšanai un demokrātiskas iekārtas nodibināšanai;LKP CK;1939-12;10000;unk;typographic;Latvian;Latvian;False;;TRUE;text_variant;467;3408;2939;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 534–535.
266;244;244b;lclc-n244b-LKP_CK-unk-[1939-12…].txt;LKP CK lapiņa sakarā ar karadarbību starp Somiju un PSRS, ar aicinājumu darbaļaudīm apvienoties tautas frontē fašistiskās valdības gāšanai un demokrātiskas iekārtas nodibināšanai;LKP CK;[1939-12…];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text_variant;467;3408;2939;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 534–535.
267;245;245;lclc-n245-LDJS_Riga_committee-unk-[…1940-01-19].txt;LDJS Rīgas komitejas uzsaukums darba jauniešiem cīnīties pret Darba centrāles likumu un piespiedu sūtīšanu meža darbos;LDJS Rīgas komiteja;[…1940-01-19];unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;427;3170;2733;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 539–540.
268;246;246;lclc-n246-LKP_CK-unk-1940-04.txt;LKP Pirmā Maija lapiņa par strādnieku stāvokļa pasliktināšanos fašistiskās valdības ekonomiskās politikas rezultātā, ar aicinājumu strādniekiem cīnīties par savām prasībām;LKP CK;1940-04;unk;unk;typographic;Latvian;Latvian;False;;TRUE;text;645;4879;4216;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 541–542.
269;247;247;lclc-n247-LKP_Latgale_regional_committee-3000-1940-04.txt;LKP Latgales apgabala komitejas Pirmā Maija uzsaukums darbaļaudīm pastiprināt cīņu pret imperiālistisko karu, par fašistiskās valdības gāšanu;LKP Latgales apgabala komiteja;1940-04;3000;unk;rotator;Russian;Latvian;True;;TRUE;text;597;4657;4052;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 543–544.
270;248;248;lclc-n248-LKP_Riga_committee-unk-[…1940-05-15].txt;LKP Rīgas komitejas lapiņa par darbaļaužu nemieru iekšējās krīzes apstākļos, ar aicinājumu revolūcijas ceļā gāzt fašistisko valdību;LKP Rīgas komiteja;[…1940-05-15];unk;unk;typographic;Latvian;Latvian;False;;TRUE;text;478;3584;3102;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 545–546.
271;249;249;lclc-n249-LKP_Riga_org_B_district_committee-unk-1940-05.txt;LKP Rīgas organizācijas B rajona komitejas lapiņa par fašistiskās valdības represijām revolucionārās kustības apspiešanai, ar aicinājumu strādniekiem kopot spēkus fašistiskās iekārtas likvidēšanai;LKP Rīgas organizācijas B rajona komiteja;1940-05;unk;unk;rotator;Latvian;Latvian;False;;TRUE;text;513;4081;3564;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 546–548.
272;250;250;lclc-n250-LDJS_Auce_org-unk-[1940-05-15…].txt;LDJS Auces organizācijas uzsaukums strādniekiem un darba zemniekiem celties cīņai pret fašistisko koruptantu valdību;LDJS Auces organizācija;[1940-05-15…];unk;unk;shapirograph;Latvian;Latvian;False;;TRUE;text;327;2318;1984;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 548–549.
273;251;251;lclc-n251-LKP_Riga_committee-unk-1940-06-19.txt;LKP Rīgas komitejas lapiņa sakarā ar fašistiskās valdības atkāpšanos un PSRS karaspēka papildu novietošanu Latvijā, ar aicinājumu darba tautai iesniegt savas prasības demokrātiskajai valdībai;LKP Rīgas komiteja;1940-06-19;unk;unk;typographic;Latvian;Latvian;False;;TRUE;text;373;3011;2636;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 550–551.
274;1;1;lclc_ex-n001x-LKP_soldiers_org-unk-1934-01.txt;Visiem 5. C[ēsu] k[ājnieku] pulka kareivjiem!;LKP kareivju organizācija;1934-01;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 677.
275;2;2;lclc_ex-n002x-LKP_soldiers_org-unk-1934-01.txt;Visiem 4. V[almieras] k[ājnieku] pulka darba kareivjiem!;LKP kareivju organizācija;1934-01;unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 677.
276;3;3;lclc_ex-n003x-Delka_factory_workers_committee-200-1934-01.txt;"Biedri ""Delkas"" strādnieki un strādnieces!";"Fabrikas ""Delka"" strādnieku komiteja";1934-01;200;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 677.
277;4;4;lclc_ex-n004x-LKP_soldiers_org-unk-[…1934-02-24].txt;Visiem kareivjiem!;LKP kareivju organizācija;[…1934-02-24];unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 677.
278;5;5;lclc_ex-n005x-LKP_soldiers_org-unk-[…1934-02-24].txt;Visiem 4. Valmieras kājnieku pulka kareivjiem!;LKP kareivju organizācija;[…1934-02-24];unk;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 677.
279;6;6;lclc_ex-n006x-LKP_Riga_committee-200-1934-02.txt;Nepieciešams organizēt bezdarbniekus!;LKP Rīgas komiteja;1934-02;200;unk;rotator;Latvian;None;False;;FALSE;metadata_only;0;0;0;Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 677.
